goods_id,goods_name,price,sales,shop_sales_tip,thumb_url,link_url
901442621284,收纳袋装被子特厚家用大容量防霉防水防尘防潮耐用搬家打包整理袋,2.18,2281,本店已拼5.1万件,https://img.pddpic.com/mms-goods-image/2026-01-29/6283f564-8cf4-4f01-8531-5e69e0939e3e.jpeg.a.jpeg,goods.html?goods_id=901442621284&_oak_rcto=YWKUTL2SaMoKkTKdmHlYnOdneVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=1f19e01e423f80439a7369fd49b12980&_oak_gallery=https://img.pddpic.com/mms-goods-image/2026-01-29/6283f564-8cf4-4f01-8531-5e69e0939e3e.jpeg.a.jpeg
751957159913,水管水枪洗车神器软管浇花工具汽车用品刷车喷头防冻家用高压水枪,9.76,558,本店已拼15万+件,https://t00img.yangkeduo.com/goods/images/2020-03-10/682656e7d0e823245a51885cb99752a2.jpeg,goods.html?goods_id=751957159913&_oak_rcto=YWIprrWbWlCyLS_XS0Xy7IDzeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=bf4360cfd6a1ec92f40b703153320ab3&_oak_gallery=https://t00img.yangkeduo.com/goods/images/2020-03-10/682656e7d0e823245a51885cb99752a2.jpeg
901821755525,毛巾棉新疆长绒棉家居洗脸洗澡成人柔软吸水不掉批发干发帽,2.49,21000,已抢2.1万+件,https://img.pddpic.com/mms-material-img/2026-01-15/6ae05748-cc86-42b4-a635-504ff050f175.jpeg,goods.html?goods_id=901821755525&_oak_rcto=YWKkBxUdNjZr3VvIwTlXhGx7eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=82c778e75bfeaf7f4cdcf656cc74405e&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-15/6ae05748-cc86-42b4-a635-504ff050f175.jpeg
778698621589,百家姓充电烟盒打火机一体防风大容量20只装抗压防潮十二生肖盒子,2.74,853,本店已拼84.9万+件,https://img.pddpic.com/mms-material-img/2025-07-13/641686a7-3a85-470b-85f7-ca17e1db749b.jpeg.a.jpeg,goods.html?goods_id=778698621589&_oak_rcto=YWL-l0UliTBXhZ3XuPP87GQqeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=8b54dfb1ac664b78ef0cd70e88b34001&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-07-13/641686a7-3a85-470b-85f7-ca17e1db749b.jpeg.a.jpeg
901111715629,超甜麒麟蜜罐小西瓜籽无籽小西瓜四季种植阳台庭院盆栽水果籽,0.95,192,已拼192件,https://img.pddpic.com/mms-goods-image/2026-01-29/984a8816-f898-42ff-8787-1eb6216cb80d.jpeg.a.jpeg,goods.html?goods_id=901111715629&_oak_rcto=YWJJ4QFmufZGsgAD_rlbjo1qeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=a69fdd3f0e560e88d10723791b275c7e&_oak_gallery=https://img.pddpic.com/mms-goods-image/2026-01-29/984a8816-f898-42ff-8787-1eb6216cb80d.jpeg.a.jpeg
901326401879,不抢太可惜】新米猫牙米长粒香米正宗农家细长米猫牙优质超长,1.8,321,已抢597袋,https://img.pddpic.com/mms-material-img/2026-01-19/19b0b467-382b-4755-ab0b-e7d83a873122.png.a.jpeg,goods.html?goods_id=901326401879&_oak_rcto=YWKv7KDMK-LmnKAcj0HCxcS_eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=c3648a13b25bda31e1aaf72b61b9a4bb&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-19/19b0b467-382b-4755-ab0b-e7d83a873122.png.a.jpeg
896511170331,【女生专享】天然冰种飘花浅绿贵妃款翡翠色玉手镯送礼物送生日,2.58,165,已抢165件,https://img.pddpic.com/mms-material-img/2026-01-21/c592cb80-ea4d-4d87-b43b-0e93ee54ec74.jpeg.a.jpeg,goods.html?goods_id=896511170331&_oak_rcto=YWKNYSE5_6b4xn_SIpYRkxM7eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=35536bed4324c38750610e6d770ca5d8&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-21/c592cb80-ea4d-4d87-b43b-0e93ee54ec74.jpeg.a.jpeg
867352156106,凡士林绵羊油护手霜补水保湿滋养防干燥干裂粗糙去手纹干裂油学生,1.33,2573,本店已拼13.5万+件,https://img.pddpic.com/mms-material-img/2025-11-28/87b3ae24-64f1-471a-97ee-a679f1a299ae.jpeg,goods.html?goods_id=867352156106&_oak_rcto=YWLPy7UOncf8HJh57YZlsxIQeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=80e34eb1bc19ace29148cdc19fad61f7&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-11-28/87b3ae24-64f1-471a-97ee-a679f1a299ae.jpeg
749467845628,2025新款男士出门便携包运动大容量背包牛津布防水单肩斜挎包手机,5.9,46000,总售8.8万+件,https://img.pddpic.com/mms-material-img/2025-05-18/1254d494-015b-4de4-b54b-96afccea13b7.jpeg.a.jpeg,goods.html?goods_id=749467845628&_oak_rcto=YWJRLOP5HGNrYX-ypOkyKrqreVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=09c097cc101e37cd602667efe85bf656&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-05-18/1254d494-015b-4de4-b54b-96afccea13b7.jpeg.a.jpeg
894110466812,加厚1280张】大包悬挂底部抽纸纸巾抽取厕纸整箱擦手餐桌布艺餐巾,3.01,1394,本店已拼10.1万+件,https://img.pddpic.com/mms-material-img/2026-01-17/cd986135-c492-4616-a41a-ac6c0b43574b.png.a.jpeg,goods.html?goods_id=894110466812&_oak_rcto=YWLCMWTyTTxWpl_r8k0YbakxeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=d67348fa54f1b11d66b11498c9540997&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-17/cd986135-c492-4616-a41a-ac6c0b43574b.png.a.jpeg
884968545145,25度指甲刀加长斜口甲沟炎指甲刀嵌甲鹰嘴钳尖头剪死皮防静电手环,1.01,10000,全店总售97万+件,https://img.pddpic.com/mms-goods-image/2025-11-11/0a2313c6-2251-40e8-81b0-a5e25bed04f7.jpeg.a.jpeg,goods.html?goods_id=884968545145&_oak_rcto=YWK4AVHzHQk_I97JT4QIHhsteVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=f8e9d05646145e40d46b15a8e397537f&_oak_gallery=https://img.pddpic.com/mms-goods-image/2025-11-11/0a2313c6-2251-40e8-81b0-a5e25bed04f7.jpeg.a.jpeg
893260296379,3C认证a类新国标冬季防寒保暖内置隐藏镜片头盔男女士通用安全帽,13.7,7073,已拼7073件,https://img.pddpic.com/mms-material-img/2025-08-30/49c5c0cb-9b4c-493f-a696-2c8ce12fb5d6.jpeg,goods.html?goods_id=893260296379&_oak_rcto=YWJ6r3Lec2J6Ml3ua5cN74CLeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=1c076b6f119cee61ea05b6317fbe9797&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-08-30/49c5c0cb-9b4c-493f-a696-2c8ce12fb5d6.jpeg
893273797033,自带歌曲80002025蓝牙音响音箱话筒低音炮广场音量大声,8,434,已抢434件,https://img.pddpic.com/mms-material-img/2025-07-01/86fd3b68-a71c-4d95-92fd-8e8fbe16d2ed.jpeg.a.jpeg,goods.html?goods_id=893273797033&_oak_rcto=YWIRveDhwj5E0ZTGF_sbLS5teVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=a7b3ea53164026ae4490876c5f5929af&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-07-01/86fd3b68-a71c-4d95-92fd-8e8fbe16d2ed.jpeg.a.jpeg
886629031965,食品级背心PE保鲜袋食品专用手提袋冰箱一次性家用塑料袋微波炉,1.05,5112,已抢5112件,https://img.pddpic.com/mms-material-img/2026-01-06/9e75589c-2fa1-4590-9068-df4c7d635aad.jpeg,goods.html?goods_id=886629031965&_oak_rcto=YWLOulAIubO_pbyJ-Q2kVclFeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=9a718eb2ab623e1fbaf6ad98c723142b&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-06/9e75589c-2fa1-4590-9068-df4c7d635aad.jpeg
852742396715,正品万利达加厚保温烧水壶家用耐用快煮热水壶电热开水壶自动断电,16.8,3420,本店已拼1.9万件,https://img.pddpic.com/mms-goods-image/2025-10-20/237f617d-2cc5-4f82-90d4-f40af9365aa0.jpeg.a.jpeg,goods.html?goods_id=852742396715&_oak_rcto=YWLbmkHkJP3eZsYgYt2yvNpleVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=52b9d09b3e055c6418a43b89155e4b49&_oak_gallery=https://img.pddpic.com/mms-goods-image/2025-10-20/237f617d-2cc5-4f82-90d4-f40af9365aa0.jpeg.a.jpeg
902662632670,白灰墙粉墙石灰墙粉刷墙白墙上自粘免打孔客厅地毯茶几毯茶几毯,1.01,804,本店已拼5.1万件,https://img.pddpic.com/mms-material-img/2026-02-01/3b92d867-92d7-458f-b7c7-0a2b3aa3b3eb.jpeg.a.jpeg,goods.html?goods_id=902662632670&_oak_rcto=YWKCDUOfGtQJqt4m4SH1IVFXeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=f46672885948a49566940070f83687dd&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-02-01/3b92d867-92d7-458f-b7c7-0a2b3aa3b3eb.jpeg.a.jpeg
901812783617,【爆款腰果】正宗带皮腰果新货原味紫皮腰果健康坚果礼盒丽人膳补,2.3,3960,已抢3960件,https://img.pddpic.com/mms-goods-image/2026-01-30/91f2fc5a-f746-4391-9421-32cd54f3d150.jpeg.a.jpeg,goods.html?goods_id=901812783617&_oak_rcto=YWLFh9-0Vj8IeJbcKUG10VdneVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=40b62aebaf7fa81a21c8219e3c2fed97&_oak_gallery=https://img.pddpic.com/mms-goods-image/2026-01-30/91f2fc5a-f746-4391-9421-32cd54f3d150.jpeg.a.jpeg
804811502877,小拉车折叠家用搬运拖车购物买菜摆摊手推车神器轻便携行李拉货车,6.5,37000,已拼3.7万+件,https://img.pddpic.com/mms-material-img/2025-04-11/11bdc3c1-14ac-478e-accd-f330809476ea.jpeg,goods.html?goods_id=804811502877&_oak_rcto=YWKuh9QtGG_i6skO_VYbCdEEeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=770e7e549b7bd0ca672b303a862d6cf3&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-04-11/11bdc3c1-14ac-478e-accd-f330809476ea.jpeg
895451425519,【超划算】一次性加长手套丁腈洗碗食品级加厚耐用厨房清洁防滑防,0.85,10000,本店已拼1.5万件,https://img.pddpic.com/mms-material-img/2025-12-17/062c3563-79f7-47b1-85f4-a918f1349bba.jpeg,goods.html?goods_id=895451425519&_oak_rcto=YWL7pCeP5CDM1NpC5vmL3BNbeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=ec10db3ba2713a1637e389d745810d05&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-12-17/062c3563-79f7-47b1-85f4-a918f1349bba.jpeg
877937965541,超厚矮凳耐用小凳子塑料板凳成人叠放洗澡用浴室家用简约防滑脚凳,0.96,243,本店已拼2.5万件,https://img.pddpic.com/mms-goods-image/2025-09-24/00f6a573-31e3-450b-bee7-cac0a0540807.jpeg.a.jpeg,goods.html?goods_id=877937965541&_oak_rcto=YWJlGGc4vZ0EeL6h6-cfdT5leVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=3f47698343d53d001409a380b9ff4b3c&_oak_gallery=https://img.pddpic.com/mms-goods-image/2025-09-24/00f6a573-31e3-450b-bee7-cac0a0540807.jpeg.a.jpeg
882047538810,【老牌国货】桂花王香水持久留香玫瑰茉莉花香天然清新淡香水女士,1.3,2040,本店已拼6.2万件,https://img.pddpic.com/mms-material-img/2024-05-29/65bb4ba3-50c2-4057-b277-a005aa97e23b.jpeg,goods.html?goods_id=882047538810&_oak_rcto=YWJJ1xlVpH0VbZJrGoVM4cm4eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=499e8e00753551cff99f8a8bdb3a0518&_oak_gallery=https://img.pddpic.com/mms-material-img/2024-05-29/65bb4ba3-50c2-4057-b277-a005aa97e23b.jpeg
842121757066,中老年帽子女冬季老人保暖奶奶帽秋冬天妈妈帽子老太太加绒毛线帽,3.9,617,本店已拼24.3万+件,https://img.pddpic.com/open-gw/2025-10-23/61e1488a-ef1e-40f6-89fc-ae770aba4fdb.jpeg,goods.html?goods_id=842121757066&_oak_rcto=YWKE0C5DEtUxtAEUsgrvCUAEeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=699c670536dd8bc56ae80d0ea2379c9d&_oak_gallery=https://img.pddpic.com/open-gw/2025-10-23/61e1488a-ef1e-40f6-89fc-ae770aba4fdb.jpeg
269156317316,新款防蓝光老花镜TR90轻盈防辐射男女抗疲劳老花眼镜男女老光,1.01,13000,已拼1.3万+件,https://img.pddpic.com/mms-material-img/2021-08-11/9f7420c3-7877-4c8a-aa53-96a35eb435a6.jpeg.a.jpeg,goods.html?goods_id=269156317316&_oak_rcto=YWI9gqQqy8lA8s_OxMHs8BOCeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=f32c37f3b62272b772a45b3d8ab7281e&_oak_gallery=https://img.pddpic.com/mms-material-img/2021-08-11/9f7420c3-7877-4c8a-aa53-96a35eb435a6.jpeg.a.jpeg
716031964643,加厚骨刀家用斩骨重型斩骨刀商用骨头专用屠夫专业卖肉厨房刀具,6.6,13000,已拼1.3万+件,https://img.pddpic.com/mms-material-img/2025-03-12/01f515dc-1ea7-4f90-81e1-2c7ae055a2f5.jpeg,goods.html?goods_id=716031964643&_oak_rcto=YWLoQJ6iFBVfgKm64DchbFrdeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=64c9e0561253e89d24b17a55c5d6d67b&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-03-12/01f515dc-1ea7-4f90-81e1-2c7ae055a2f5.jpeg
894555016390,【统一霸王电池7号5号】火漆蜡粒复古火漆印章信封封印蜡印章蜡*9,1.01,2742,本店已拼4.4万件,https://img.pddpic.com/mms-material-img/2026-01-18/052fc190-704e-4ef7-8ba3-b7753d5b74dd.jpeg.a.jpeg,goods.html?goods_id=894555016390&_oak_rcto=YWKi8SNNfVOxCWTkbZcFJ8CveVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=d22f8494ad9d9c8deac8b71b1cc1803a&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-18/052fc190-704e-4ef7-8ba3-b7753d5b74dd.jpeg.a.jpeg
870078289616,【药店有售】加厚款创可贴加厚透气棉布自粘止血贴伤口贴胶布磨脚,1.1,5750,本店已拼24.9万+件,https://img.pddpic.com/mms-material-img/2025-03-14/272dc1b5-a9fe-4852-9def-56faf89f1c4a.jpeg,goods.html?goods_id=870078289616&_oak_rcto=YWJPPngeDvccNtDlZopyBT5LeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=807989a8695b997702f7e43589437740&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-03-14/272dc1b5-a9fe-4852-9def-56faf89f1c4a.jpeg
879683773502,花花公子男士钱包短款防盗刷时尚休闲钱包PU质感软皮小皮夹男款,4.58,67,本店已拼4.5万件,https://img.pddpic.com/mms-material-img/2024-08-07/cb380953-f16e-45fd-92a6-fd5302247bf6.jpeg,goods.html?goods_id=879683773502&_oak_rcto=YWIWge6z6EkqI9zD565ZVaF3eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=46a4129bdc757ceace73b5278ae24a48&_oak_gallery=https://img.pddpic.com/mms-material-img/2024-08-07/cb380953-f16e-45fd-92a6-fd5302247bf6.jpeg
900265475421,120W适用华为超级快充66W超级快充应急充电器荣耀数据线mate50p60,3.96,40,本店已拼4.3万件,https://img.pddpic.com/mms-material-img/2026-01-27/bf77cb17-8b0c-4278-a7a3-a78e7a020aa2.jpeg.a.jpeg,goods.html?goods_id=900265475421&_oak_rcto=YWJ-vSpSmEV6DmAJPxq0DXs5eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=4bea6dac49b4c5038e9f4b2411f59bce&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-27/bf77cb17-8b0c-4278-a7a3-a78e7a020aa2.jpeg.a.jpeg
890333673920,特厚不锈钢高档带滤网双耳猪油罐带盖家用耐高温猪油罐大容量,3.01,253,已拼253件,https://img.pddpic.com/mms-material-img/2026-01-12/93bed0db-e028-4897-9d58-07f09ba8bccd.jpeg.a.jpeg,goods.html?goods_id=890333673920&_oak_rcto=YWJfZWq3bCwEKKFLf80CRCnSeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=995ffa80d5bfb1177f4552bc0fa3a617&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-12/93bed0db-e028-4897-9d58-07f09ba8bccd.jpeg.a.jpeg
894032393443,大理石五色筷子纯天然楠竹筷子高档健康防霉防滑防菌家用一人一筷【3月7日发完】,1.01,1569,本店已拼1.5万件,https://img.pddpic.com/mms-material-img/2025-12-11/c60cba77-f0fc-4c85-9149-0c7ab7d3d8f9.jpeg.a.jpeg,goods.html?goods_id=894032393443&_oak_rcto=YWIgLXiMrMLiMlfi-speg5Z5eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=7c49aa1ae75ebc1b7d9ee3036fed3e53&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-12-11/c60cba77-f0fc-4c85-9149-0c7ab7d3d8f9.jpeg.a.jpeg
896539641897,大师正品香氛洗衣粉皂粉持久留香去污家用厂家批发大袋香水洗衣粉,1.9,7394,本店已拼1.8万件,https://img.pddpic.com/mms-material-img/2026-01-23/5041d4b7-b31f-4e29-b9b6-199c8f9f2fb1.jpeg.a.jpeg,goods.html?goods_id=896539641897&_oak_rcto=YWL4tAsSWlj2crMJj-mU_vuXeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=98461bac682ca161ae76df9bb8a963b7&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-23/5041d4b7-b31f-4e29-b9b6-199c8f9f2fb1.jpeg.a.jpeg
902367381483,【60支装】针管笔黑色中性笔0.5办公用签字碳素笔学生水性笔欧标,1.68,633,本店已拼11.4万+件,https://img.pddpic.com/mms-material-img/2025-05-11/aac9c05d-ae96-4e9a-8369-7c0f6cdbeb2f.jpeg.a.jpeg,goods.html?goods_id=902367381483&_oak_rcto=YWJrnWCI6GlZeOaj6o6lvP2IeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=d2a49db0973bc6f449bcb5fc81044f84&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-05-11/aac9c05d-ae96-4e9a-8369-7c0f6cdbeb2f.jpeg.a.jpeg
902866928464,春季特辣小米椒种子朝天椒指天椒剁椒红米椒红色辣椒魔鬼泡椒种子,1.56,310,本店已拼500万+件,https://img.pddpic.com/mms-material-img/2025-04-21/51242e72-c347-4300-bf49-0fb32f2d41a9.jpeg,goods.html?goods_id=902866928464&_oak_rcto=YWK04Hs1unYcaeVgq3khDT2geVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=d10227e50881f9a81ef65e8d865c318a&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-04-21/51242e72-c347-4300-bf49-0fb32f2d41a9.jpeg
896101368924,一键开盖双层玻璃杯新款茶水分离杯便携水杯车载隔热男士按压茶杯,3.79,3017,本店已拼4.2万件,https://img.pddpic.com/mms-material-img/2025-11-14/764a0019-5cb7-417a-b228-74915f2e4ac0.jpeg.a.jpeg,goods.html?goods_id=896101368924&_oak_rcto=YWIvu34qiG8UKT0NXdM5rvoQeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=14bbffd260fc38ec59f48ffb8b4431db&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-11-14/764a0019-5cb7-417a-b228-74915f2e4ac0.jpeg.a.jpeg
782275128026,瑞士正品全自动机械表原装男商务休闲防水手表夜光双日历名牌名表,3.8,129,本店已拼1.2万件,https://img.pddpic.com/mms-material-img/2025-07-14/88fcc551-3f90-4e51-82fe-982846ec84ef.jpeg.a.jpeg,goods.html?goods_id=782275128026&_oak_rcto=YWI4CkjaCzIoHAMPz74nms-3eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=fc94147a0f6f85834b1dfe297d958b71&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-07-14/88fcc551-3f90-4e51-82fe-982846ec84ef.jpeg.a.jpeg
841000898478,五羊本田王进口大功率锂电锯纯铜无刷电链锯手提便携户外砍树伐木,82,10000,本店已拼1.9万件,https://img.pddpic.com/mms-material-img/2025-10-21/02d7eb07-a907-4f37-b4ed-ff94025f8877.jpeg.a.jpeg,goods.html?goods_id=841000898478&_oak_rcto=YWL-zsKScpmm7m67A7OPQwG4eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=00e89c7f542880dfc4e38afb5c7d57ad&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-10-21/02d7eb07-a907-4f37-b4ed-ff94025f8877.jpeg.a.jpeg
903147102941,新年红包硬纸利是封创意个性千元满月回礼红包袋批发其他印刷制品,0.79,422,本店已拼25.9万+件,https://img.pddpic.com/mms-material-img/2025-04-22/08106d92-2185-43db-9dd0-411cfb272eeb.jpeg.a.jpeg,goods.html?goods_id=903147102941&_oak_rcto=YWKjuI3f-5QFesCxTh3bmwGveVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=f7aca9e2e879acfd69fa991259eaef3c&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-04-22/08106d92-2185-43db-9dd0-411cfb272eeb.jpeg.a.jpeg
897188892384,垃圾袋加厚背心中大号塑料袋黑色厨房垃圾手提袋子家用一次性批发,1.2,490,总售1.4万+件,https://img.pddpic.com/mms-material-img/2026-01-22/b2e7de62-1e50-4969-a5ba-bf321d66615b.jpeg.a.jpeg,goods.html?goods_id=897188892384&_oak_rcto=YWLylIwnRfuBy2jF2urEHt8FeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=e0be8764e5736b06b43014d8553fc6cf&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-22/b2e7de62-1e50-4969-a5ba-bf321d66615b.jpeg.a.jpeg
880025503861,男士内裤男宽松底裤便宜男生透气抗菌平角裤头男孩青少年平角内裤,2.79,853,本店已拼3.2万件,https://img.pddpic.com/open-gw/2025-12-26/681d56bb-2ba4-458c-9244-a0353a8c673b.jpeg,goods.html?goods_id=880025503861&_oak_rcto=YWJVFuR51QjrVnCeyotGHIFJeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=023aecbc8df316950e2218068245f478&_oak_gallery=https://img.pddpic.com/open-gw/2025-12-26/681d56bb-2ba4-458c-9244-a0353a8c673b.jpeg
892390174029,朱砂新款貔貅五路财神手链男女转运饰品生肖招财礼物开运本命年,1.99,331,已拼331件,https://img.pddpic.com/mms-material-img/2024-11-01/b84c81cc-2ee6-42dd-8568-5df65a4b76b6.jpeg,goods.html?goods_id=892390174029&_oak_rcto=YWIgLXiMrMLiMlpWlTDjIdN5eVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=9d10382a4911956e9e8aa76c1f20c509&_oak_gallery=https://img.pddpic.com/mms-material-img/2024-11-01/b84c81cc-2ee6-42dd-8568-5df65a4b76b6.jpeg
882567033432,高精度手提电子秤家用弹簧小型便携式厨房器称重手拿小巧便捷,1.9,724,本店已拼4.8万件,https://img.pddpic.com/mms-goods-image/2025-11-16/796893c7-5ba0-41bb-bec0-879fda2d1e87.jpeg.a.jpeg,goods.html?goods_id=882567033432&_oak_rcto=YWJpHTRVYg9yle2495M3ormOeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_part_price_cmp_suc=1&_oak_gallery_token=00ed87ef3bdf08ae169852b3f89bf4a7&_oak_gallery=https://img.pddpic.com/mms-goods-image/2025-11-16/796893c7-5ba0-41bb-bec0-879fda2d1e87.jpeg.a.jpeg
766653150985,粘毛器滚筒替换纸可撕式高粘度强力衣服床单清理除毛手柄清洁滚刷,1.01,4801,本店已拼17.5万+件,https://img.pddpic.com/mms-material-img/2025-10-28/d95c6ed3-a03b-4ca2-923b-b23ea58db190.jpeg,goods.html?goods_id=766653150985&_oak_rcto=YWJimVESO2rwTutgE1SEPLgEeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=73159a06c9e8195ee7633bfe04dd9a02&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-10-28/d95c6ed3-a03b-4ca2-923b-b23ea58db190.jpeg
871821105232,加厚碳钢厨房收纳架免打孔调料品台面多功能置物架厨具收纳架子【3月4日发完】,15.9,903,本店已拼102万+件,https://img.pddpic.com/mms-material-img/2025-12-13/a79c36c1-6bc8-4f89-87cb-1260d099e10f.jpeg.a.jpeg,goods.html?goods_id=871821105232&_oak_rcto=YWJIxoU3BtYWCStjuzH1H0gmeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=a3dcb2192c7e5bea18dacfc112b00cb6&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-12-13/a79c36c1-6bc8-4f89-87cb-1260d099e10f.jpeg.a.jpeg
900379754270,1-30米插座2芯接线插座三轮电动车延长线高楼防冻防晒电源延长线,3.88,386,已抢386件,https://img.pddpic.com/mms-material-img/2025-08-07/2eafb867-4e26-4a12-b958-f0d712e9984e.jpeg.a.jpeg,goods.html?goods_id=900379754270&_oak_rcto=YWIynn7Zdm9OeN9RoQjVz8nbeVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=fe3289d84dc291a3342deadbb569820f&_oak_gallery=https://img.pddpic.com/mms-material-img/2025-08-07/2eafb867-4e26-4a12-b958-f0d712e9984e.jpeg.a.jpeg
887129799948,厂家直销新日期12罐*250ml网红维生素能量饮料热卖送礼抗疲劳提神【3月8日发完】,16.9,3294,已拼3.8万+罐,https://img.pddpic.com/mms-material-img/2026-01-07/27ec771e-6b85-4af5-82fd-c68a9fb8215f.jpeg.a.jpeg,goods.html?goods_id=887129799948&_oak_rcto=YWKSi1i70xoVOImoOT1_wjQieVUCjz5vbYHf9sz4gxd1-gQ_-lCbTQDs&_oak_gallery_token=43ee9b15d8b7aca03f058a6c5a1815e8&_oak_gallery=https://img.pddpic.com/mms-material-img/2026-01-07/27ec771e-6b85-4af5-82fd-c68a9fb8215f.jpeg.a.jpeg
